image_file,correct_emotion,thisN,thisTrialN,thisRepN,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,imageStim.started,mouseResp.started,btn_anger.started,btn_disgust.started,btn_fear.started,btn_happiness.started,btn_neutrality.started,btn_sadness.started,imageStim.stopped,trial.stopped,trials.mouseResp.x,trials.mouseResp.y,trials.mouseResp.leftButton,trials.mouseResp.midButton,trials.mouseResp.rightButton,trials.mouseResp.time,clickedEmotion,correct,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
faces/168_m_f_n_b.jpg,neutrality,40,40,0,[np.float64(0.38333333333333336)],[np.float64(-0.24333333333333335)],[1],[0],[0],[0.040258100008941256],0,40,40,69,44.82482570000866,,44.79716250000638,44.82482570000866,0.08556680000037886,44.82482570000866,44.82482570000866,44.82482570000866,44.82482570000866,44.82482570000866,44.82482570000866,,44.837766500000726,[np.float64(0.38333333333333336)],[np.float64(-0.24333333333333335)],[1],[0],[0],[0.040258100008941256],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/004_o_m_s_a.jpg,sadness,41,41,0,[],[],[],[],[],[],0,41,41,10,45.02036380000936,,44.90874270000495,45.02036380000936,0.07093269999313634,45.02036380000936,45.02036380000936,45.02036380000936,45.02036380000936,45.02036380000936,45.02036380000936,,44.909231500001624,[],[],[],[],[],[],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/168_m_f_d_a.jpg,disgust,42,42,0,[np.float64(0.38333333333333336)],[np.float64(-0.24333333333333335)],[1],[0],[0],[0.027182600009837188],0,42,42,62,45.02036380000936,,44.994703500007745,45.02036380000936,0.08545459999004379,45.02036380000936,45.02036380000936,45.02036380000936,45.02036380000936,45.02036380000936,45.02036380000936,,45.0222339000029,[np.float64(0.38333333333333336)],[np.float64(-0.24333333333333335)],[1],[0],[0],[0.027182600009837188],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/079_o_f_f_a.jpg,fear,43,43,0,[],[],[],[],[],[],0,43,43,28,45.30533679999644,,45.1018136000057,45.30533679999644,0.07953350000025239,45.30533679999644,45.30533679999644,45.30533679999644,45.30533679999644,45.30533679999644,45.30533679999644,,45.102261100008036,[],[],[],[],[],[],fear,1,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/116_m_m_d_b.jpg,disgust,44,44,0,[],[],[],[],[],[],0,44,44,39,45.30533679999644,,45.181302900004084,45.30533679999644,0.07909959999960847,45.30533679999644,45.30533679999644,45.30533679999644,45.30533679999644,45.30533679999644,45.30533679999644,,45.18308430000616,[],[],[],[],[],[],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/079_o_f_h_a.jpg,happiness,45,45,0,[np.float64(0.38333333333333336)],[np.float64(-0.24333333333333335)],[1],[0],[0],[0.06874220000463538],0,45,45,30,45.30533679999644,,45.282265800007735,45.30533679999644,0.09916599999996834,45.30533679999644,45.30533679999644,45.30533679999644,45.30533679999644,45.30533679999644,45.30533679999644,,45.35135650000302,[np.float64(0.38333333333333336)],[np.float64(-0.24333333333333335)],[1],[0],[0],[0.06874220000463538],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/116_m_m_f_b.jpg,fear,46,46,0,[np.float64(0.38333333333333336)],[np.float64(-0.24333333333333335)],[1],[0],[0],[0.08171210000000428],0,46,46,41,45.45152670000971,,45.4358479000075,45.45152670000971,0.08444530000269879,45.45152670000971,45.45152670000971,45.45152670000971,45.45152670000971,45.45152670000971,45.45152670000971,,45.517915600008564,[np.float64(0.38333333333333336)],[np.float64(-0.24333333333333335)],[1],[0],[0],[0.08171210000000428],fear,1,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/004_o_m_n_a.jpg,neutrality,47,47,0,[np.float64(0.38333333333333336)],[np.float64(-0.24333333333333335)],[1],[0],[0],[0.08866179999313317],0,47,47,8,45.61814530000265,,45.59560139999667,45.61814530000265,0.07764279999537393,45.61814530000265,45.61814530000265,45.61814530000265,45.61814530000265,45.61814530000265,45.61814530000265,,45.6846205000038,[np.float64(0.38333333333333336)],[np.float64(-0.24333333333333335)],[1],[0],[0],[0.08866179999313317],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/140_y_f_a_b.jpg,anger,48,48,0,[],[],[],[],[],[],0,48,48,49,45.871235600003274,,45.773033700010274,45.871235600003274,0.08836570000858046,45.871235600003274,45.871235600003274,45.871235600003274,45.871235600003274,45.871235600003274,45.871235600003274,,45.77351890000864,[],[],[],[],[],[],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/004_o_m_a_b.jpg,anger,49,49,0,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.9143962999951327],0,49,49,1,45.871235600003274,,45.844741499997326,45.871235600003274,0.07120649999706075,45.871235600003274,45.871235600003274,45.871235600003274,45.871235600003274,45.871235600003274,45.871235600003274,,46.75950400000147,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.9143962999951327],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/004_o_m_n_b.jpg,neutrality,50,50,0,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.07548520001000725],0,50,50,9,46.87749290000647,,46.8498574999976,46.87749290000647,0.09030569999595173,46.87749290000647,46.87749290000647,46.87749290000647,46.87749290000647,46.87749290000647,46.87749290000647,,46.92568919999758,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.07548520001000725],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/116_m_m_d_a.jpg,disgust,51,51,0,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.08574380000936799],0,51,51,38,47.02741390001029,,47.006670500006294,47.02741390001029,0.08092839999881107,47.02741390001029,47.02741390001029,47.02741390001029,47.02741390001029,47.02741390001029,47.02741390001029,,47.0927662000031,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.08574380000936799],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/168_m_f_n_a.jpg,neutrality,52,52,0,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.10462969999935012],0,52,52,68,47.19354530000419,,47.17079400000512,47.19354530000419,0.07798529999854509,47.19354530000419,47.19354530000419,47.19354530000419,47.19354530000419,47.19354530000419,47.19354530000419,,47.27575760000036,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.10462969999935012],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/140_y_f_n_b.jpg,neutrality,53,53,0,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.19881760000134818],0,53,53,57,47.37644469999941,,47.36028890000307,47.37644469999941,0.08449090000067372,47.37644469999941,47.37644469999941,47.37644469999941,47.37644469999941,47.37644469999941,47.37644469999941,,47.55944100000488,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.19881760000134818],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/004_o_m_a_a.jpg,anger,54,54,0,[],[],[],[],[],[],0,54,54,0,47.73041699999885,,47.63555289999931,47.73041699999885,0.0760735000076238,47.73041699999885,47.73041699999885,47.73041699999885,47.73041699999885,47.73041699999885,47.73041699999885,,47.63601170000038,[],[],[],[],[],[],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/116_m_m_n_b.jpg,neutrality,55,55,0,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.0583762000023853],0,55,55,45,47.73041699999885,,47.71679560000484,47.73041699999885,0.08076760001131333,47.73041699999885,47.73041699999885,47.73041699999885,47.73041699999885,47.73041699999885,47.73041699999885,,47.775523000003886,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.0583762000023853],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/079_o_f_f_b.jpg,fear,56,56,0,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.07567289999860805],0,56,56,29,47.87632009999652,,47.85117770000943,47.87632009999652,0.07560550000926014,47.87632009999652,47.87632009999652,47.87632009999652,47.87632009999652,47.87632009999652,47.87632009999652,,47.92718880000757,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.07567289999860805],fear,1,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/116_m_m_a_b.jpg,anger,57,57,0,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.08725279998907354],0,57,57,37,48.027554500004044,,48.00655380000535,48.027554500004044,0.0793271000002278,48.027554500004044,48.027554500004044,48.027554500004044,48.027554500004044,48.027554500004044,48.027554500004044,,48.094145199997,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.08725279998907354],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/066_y_m_h_b.jpg,happiness,58,58,0,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.10757510000257753],0,58,58,19,48.17574570000579,,48.16813160000311,48.17574570000579,0.07394899999781046,48.17574570000579,48.17574570000579,48.17574570000579,48.17574570000579,48.17574570000579,48.17574570000579,,48.276076599999215,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.10757510000257753],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/116_m_m_s_b.jpg,sadness,59,59,0,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.09344959999725688],0,59,59,47,48.37576650000119,,48.3645225000073,48.37576650000119,0.08839949998946395,48.37576650000119,48.37576650000119,48.37576650000119,48.37576650000119,48.37576650000119,48.37576650000119,,48.458305699998164,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.09344959999725688],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/066_y_m_n_a.jpg,neutrality,60,60,0,[],[],[],[],[],[],0,60,60,20,48.61117660001037,,48.52836500000558,48.61117660001037,0.07001929999387357,48.61117660001037,48.61117660001037,48.61117660001037,48.61117660001037,48.61117660001037,48.61117660001037,,48.52884460000496,[],[],[],[],[],[],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/004_o_m_f_a.jpg,fear,61,61,0,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.04152679999242537],0,61,61,4,48.61117660001037,,48.600513900004444,48.61117660001037,0.07165719999466091,48.61117660001037,48.61117660001037,48.61117660001037,48.61117660001037,48.61117660001037,48.61117660001037,,48.64239000000816,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.04152679999242537],fear,1,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/140_y_f_n_a.jpg,neutrality,62,62,0,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.11577079999551643],0,62,62,56,48.7430730000051,,48.72828589999699,48.7430730000051,0.08584690000861883,48.7430730000051,48.7430730000051,48.7430730000051,48.7430730000051,48.7430730000051,48.7430730000051,,48.84439340000972,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.11577079999551643],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/079_o_f_d_a.jpg,disgust,63,63,0,[],[],[],[],[],[],0,63,63,26,49.01206540000567,,48.92173490001005,49.01206540000567,0.0773021999921184,49.01206540000567,49.01206540000567,49.01206540000567,49.01206540000567,49.01206540000567,49.01206540000567,,48.922186700001475,[],[],[],[],[],[],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/004_o_m_h_b.jpg,happiness,64,64,0,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.04971589999331627],0,64,64,7,49.01206540000567,,48.9924003000051,49.01206540000567,0.07019810000201687,49.01206540000567,49.01206540000567,49.01206540000567,49.01206540000567,49.01206540000567,49.01206540000567,,49.04247529999702,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.04971589999331627],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/079_o_f_n_b.jpg,neutrality,65,65,0,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[1.34499309999228],0,65,65,33,49.14311040000757,,49.1303515000036,49.14311040000757,0.08782369999971706,49.14311040000757,49.14311040000757,49.14311040000757,49.14311040000757,49.14311040000757,49.14311040000757,50.1566571000003,50.475684500008356,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[1.34499309999228],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/168_m_f_a_a.jpg,anger,66,66,0,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.2302678999985801],0,66,66,60,50.577668099998846,,50.56145130000368,50.577668099998846,0.08571780000056606,50.577668099998846,50.577668099998846,50.577668099998846,50.577668099998846,50.577668099998846,50.577668099998846,,50.792059600003995,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.2302678999985801],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/066_y_m_s_a.jpg,sadness,67,67,0,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.09542529999453109],0,67,67,22,50.87706480000634,,50.86471090000123,50.87706480000634,0.07260820000374224,50.87706480000634,50.87706480000634,50.87706480000634,50.87706480000634,50.87706480000634,50.87706480000634,,50.96048020001035,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.09542529999453109],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/066_y_m_a_b.jpg,anger,68,68,0,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.11073110000870656],0,68,68,13,51.04462030000286,,51.03070350000053,51.04462030000286,0.07017439999617636,51.04462030000286,51.04462030000286,51.04462030000286,51.04462030000286,51.04462030000286,51.04462030000286,,51.14177020000352,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.11073110000870656],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/066_y_m_f_a.jpg,fear,69,69,0,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.5698544000042602],0,69,69,16,51.22620810000808,,51.21355010000116,51.22620810000808,0.07173700000566896,51.22620810000808,51.22620810000808,51.22620810000808,51.22620810000808,51.22620810000808,51.22620810000808,,51.78377910000563,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.5698544000042602],fear,1,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/140_y_f_h_b.jpg,happiness,70,70,0,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.11044210000545718],0,70,70,55,51.88433880000957,,51.87283059999754,51.88433880000957,0.08900559999165125,51.88433880000957,51.88433880000957,51.88433880000957,51.88433880000957,51.88433880000957,51.88433880000957,,51.98360570000659,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.11044210000545718],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
faces/079_o_f_s_a.jpg,sadness,71,71,0,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.07225700000708457],0,71,71,34,52.10112279999885,,52.07826429999841,52.10112279999885,0.09462319999875035,52.10112279999885,52.10112279999885,52.10112279999885,52.10112279999885,52.10112279999885,52.10112279999885,,52.15087040000071,[np.float64(0.41)],[np.float64(-0.225)],[1],[0],[0],[0.07225700000708457],fear,0,pilot,001,2025-12-04_16h18.04.833,faces_experiment,,2025.1.1,59.38489129598342,2025-12-04 16h18.08.062280 +0100,
